run,generation_id,variation_id,format_id,attempt_id,structure,task,text_prompt,image_prompt,response,predicted,ground_truth,match,similarity,node_font,node_color,edge_width,num_nodes,resolution,task_id,image_id
61,3,1,1,1,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f236ae8-2785-4420-a58c-d4accb7fd9f8.png," ```pythongraph = {1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}```","{1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}","{1: [2], 2: [3, 5], 3: [4], 4: [5], 5: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,5,512,c95dc854-c11c-4870-b886-0f37a1a80cb8,5f236ae8-2785-4420-a58c-d4accb7fd9f8
62,3,1,1,2,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f236ae8-2785-4420-a58c-d4accb7fd9f8.png," ```pythongraph = {1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}```","{1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}","{1: [2], 2: [3, 5], 3: [4], 4: [5], 5: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,5,512,c95dc854-c11c-4870-b886-0f37a1a80cb8,5f236ae8-2785-4420-a58c-d4accb7fd9f8
63,3,1,1,3,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f236ae8-2785-4420-a58c-d4accb7fd9f8.png," ```pythongraph = {1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}```","{1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}","{1: [2], 2: [3, 5], 3: [4], 4: [5], 5: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,5,512,c95dc854-c11c-4870-b886-0f37a1a80cb8,5f236ae8-2785-4420-a58c-d4accb7fd9f8
64,3,2,1,2,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-ed478093-15c4-4c55-ac48-bbbe9eff986a.png," [1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[1, 2, 3, 5, 4]",False,60.0,sans-serif,#fee4b3,1.0,5,512,fa1e8f99-8ca8-4d59-b29c-beaf40403d4d,ed478093-15c4-4c55-ac48-bbbe9eff986a
65,3,2,1,1,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-ed478093-15c4-4c55-ac48-bbbe9eff986a.png," [1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[1, 2, 3, 5, 4]",False,60.0,sans-serif,#fee4b3,1.0,5,512,fa1e8f99-8ca8-4d59-b29c-beaf40403d4d,ed478093-15c4-4c55-ac48-bbbe9eff986a
66,3,2,1,3,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-ed478093-15c4-4c55-ac48-bbbe9eff986a.png," [1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[1, 2, 3, 5, 4]",False,60.0,sans-serif,#fee4b3,1.0,5,512,fa1e8f99-8ca8-4d59-b29c-beaf40403d4d,ed478093-15c4-4c55-ac48-bbbe9eff986a
67,3,2,1,1,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-ed478093-15c4-4c55-ac48-bbbe9eff986a.png," [1, 2, 4, 5, 3]","[1, 2, 4, 5, 3]","[1, 2, 3, 4, 5]",False,60.0,sans-serif,#fee4b3,1.0,5,512,01091e31-afda-4165-a164-7f28c1e901c8,ed478093-15c4-4c55-ac48-bbbe9eff986a
68,3,2,1,2,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-ed478093-15c4-4c55-ac48-bbbe9eff986a.png," [1, 2, 4, 5, 3]","[1, 2, 4, 5, 3]","[1, 2, 3, 4, 5]",False,60.0,sans-serif,#fee4b3,1.0,5,512,01091e31-afda-4165-a164-7f28c1e901c8,ed478093-15c4-4c55-ac48-bbbe9eff986a
69,3,2,1,3,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-ed478093-15c4-4c55-ac48-bbbe9eff986a.png," [1, 2, 4, 5, 3]","[1, 2, 4, 5, 3]","[1, 2, 3, 4, 5]",False,60.0,sans-serif,#fee4b3,1.0,5,512,01091e31-afda-4165-a164-7f28c1e901c8,ed478093-15c4-4c55-ac48-bbbe9eff986a
70,3,2,1,1,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-ed478093-15c4-4c55-ac48-bbbe9eff986a.png," ```pythongraph = {1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}```","{1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}","{1: [2], 2: [3, 5], 3: [4], 4: [5], 5: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,5,512,b6000385-79b2-401d-8a3e-2ad3e2f53409,ed478093-15c4-4c55-ac48-bbbe9eff986a
71,3,2,1,2,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-ed478093-15c4-4c55-ac48-bbbe9eff986a.png," ```pythongraph = {1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}```","{1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}","{1: [2], 2: [3, 5], 3: [4], 4: [5], 5: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,5,512,b6000385-79b2-401d-8a3e-2ad3e2f53409,ed478093-15c4-4c55-ac48-bbbe9eff986a
72,3,2,1,3,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-ed478093-15c4-4c55-ac48-bbbe9eff986a.png," ```pythongraph = {1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}```","{1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}","{1: [2], 2: [3, 5], 3: [4], 4: [5], 5: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,5,512,b6000385-79b2-401d-8a3e-2ad3e2f53409,ed478093-15c4-4c55-ac48-bbbe9eff986a
73,3,3,1,1,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3.png," [1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[1, 2, 3, 5, 4]",False,60.0,sans-serif,#fee4b3,1.0,5,512,b1ea9888-9ad8-4db1-b3e7-a66ce3943aaf,5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3
74,3,3,1,2,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3.png," [1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[1, 2, 3, 5, 4]",False,60.0,sans-serif,#fee4b3,1.0,5,512,b1ea9888-9ad8-4db1-b3e7-a66ce3943aaf,5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3
75,3,3,1,3,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3.png," [1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[1, 2, 3, 5, 4]",False,60.0,sans-serif,#fee4b3,1.0,5,512,b1ea9888-9ad8-4db1-b3e7-a66ce3943aaf,5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3
76,3,3,1,1,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3.png," [1, 2, 4, 5, 3]","[1, 2, 4, 5, 3]","[1, 2, 3, 4, 5]",False,60.0,sans-serif,#fee4b3,1.0,5,512,7c8fe4c3-ade7-4d40-a02f-11113491ba1f,5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3
77,3,3,1,2,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3.png," [1, 2, 4, 5, 3]","[1, 2, 4, 5, 3]","[1, 2, 3, 4, 5]",False,60.0,sans-serif,#fee4b3,1.0,5,512,7c8fe4c3-ade7-4d40-a02f-11113491ba1f,5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3
78,3,3,1,3,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3.png," [1, 2, 4, 5, 3]","[1, 2, 4, 5, 3]","[1, 2, 3, 4, 5]",False,60.0,sans-serif,#fee4b3,1.0,5,512,7c8fe4c3-ade7-4d40-a02f-11113491ba1f,5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3
79,3,3,1,2,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3.png," ```pythongraph = {1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}```","{1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}","{1: [2], 2: [3, 5], 3: [4], 4: [5], 5: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,5,512,9340dbef-909e-469a-b726-1ad385f05e0d,5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3
80,3,3,1,1,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3.png," ```pythongraph = {1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}```","{1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}","{1: [2], 2: [3, 5], 3: [4], 4: [5], 5: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,5,512,9340dbef-909e-469a-b726-1ad385f05e0d,5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3
81,3,3,1,3,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3.png," ```pythongraph = {1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}```","{1: [2], 2: [4, 5], 3: [4], 4: [], 5: []}","{1: [2], 2: [3, 5], 3: [4], 4: [5], 5: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,5,512,9340dbef-909e-469a-b726-1ad385f05e0d,5b505ccb-ebc9-43ac-8cc3-8f0ef4c111c3
82,4,1,1,1,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a39bfd97-1dc2-46c0-ba77-8a454ccafe08.png," [4, 5, 3, 6, 2, 1]","[4, 5, 3, 6, 2, 1]","[1, 2, 3, 4, 5, 6]",False,16.666666666666664,sans-serif,#fee4b3,1.0,6,512,18585bd8-4ee0-462b-bdd2-9594758286db,a39bfd97-1dc2-46c0-ba77-8a454ccafe08
83,4,1,1,2,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a39bfd97-1dc2-46c0-ba77-8a454ccafe08.png," [4, 5, 3, 6, 2, 1]","[4, 5, 3, 6, 2, 1]","[1, 2, 3, 4, 5, 6]",False,16.666666666666664,sans-serif,#fee4b3,1.0,6,512,18585bd8-4ee0-462b-bdd2-9594758286db,a39bfd97-1dc2-46c0-ba77-8a454ccafe08
84,4,1,1,3,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a39bfd97-1dc2-46c0-ba77-8a454ccafe08.png," [4, 5, 3, 6, 2, 1]","[4, 5, 3, 6, 2, 1]","[1, 2, 3, 4, 5, 6]",False,16.666666666666664,sans-serif,#fee4b3,1.0,6,512,18585bd8-4ee0-462b-bdd2-9594758286db,a39bfd97-1dc2-46c0-ba77-8a454ccafe08
85,4,1,1,1,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a39bfd97-1dc2-46c0-ba77-8a454ccafe08.png," [1, 2, 3, 6, 5, 4]","[1, 2, 3, 6, 5, 4]","[1, 2, 3, 4, 5, 6]",False,66.66666666666666,sans-serif,#fee4b3,1.0,6,512,b4809769-3250-4409-a24f-cb6351a1ab01,a39bfd97-1dc2-46c0-ba77-8a454ccafe08
86,4,1,1,2,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a39bfd97-1dc2-46c0-ba77-8a454ccafe08.png," [1, 2, 3, 6, 5, 4]","[1, 2, 3, 6, 5, 4]","[1, 2, 3, 4, 5, 6]",False,66.66666666666666,sans-serif,#fee4b3,1.0,6,512,b4809769-3250-4409-a24f-cb6351a1ab01,a39bfd97-1dc2-46c0-ba77-8a454ccafe08
87,4,1,1,3,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a39bfd97-1dc2-46c0-ba77-8a454ccafe08.png," [1, 2, 3, 6, 5, 4]","[1, 2, 3, 6, 5, 4]","[1, 2, 3, 4, 5, 6]",False,66.66666666666666,sans-serif,#fee4b3,1.0,6,512,b4809769-3250-4409-a24f-cb6351a1ab01,a39bfd97-1dc2-46c0-ba77-8a454ccafe08
88,4,1,1,1,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a39bfd97-1dc2-46c0-ba77-8a454ccafe08.png," ```pythongraph = {1: [2], 2: [3], 3: [5, 6], 4: [5], 5: [], 6: [1]}```","{1: [2], 2: [3], 3: [5, 6], 4: [5], 5: [], 6: [1]}","{1: [2], 2: [3, 1], 3: [4, 1], 4: [5], 5: [6, 4, 3], 6: [3, 1]}",False,50.0,sans-serif,#fee4b3,1.0,6,512,94c0a272-d442-4926-9a6c-66365e1c8736,a39bfd97-1dc2-46c0-ba77-8a454ccafe08
89,4,1,1,2,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a39bfd97-1dc2-46c0-ba77-8a454ccafe08.png," ```pythongraph = {1: [2], 2: [3], 3: [5, 6], 4: [5], 5: [], 6: [1]}```","{1: [2], 2: [3], 3: [5, 6], 4: [5], 5: [], 6: [1]}","{1: [2], 2: [3, 1], 3: [4, 1], 4: [5], 5: [6, 4, 3], 6: [3, 1]}",False,50.0,sans-serif,#fee4b3,1.0,6,512,94c0a272-d442-4926-9a6c-66365e1c8736,a39bfd97-1dc2-46c0-ba77-8a454ccafe08
90,4,2,1,1,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-6d8b0d62-0e34-4d96-a134-af2e143a7573.png," [4, 5, 3, 6, 2, 1]","[4, 5, 3, 6, 2, 1]","[1, 2, 3, 4, 5, 6]",False,16.666666666666664,sans-serif,#fee4b3,1.0,6,512,620b8dd9-2972-4cff-92ff-d47367f65060,6d8b0d62-0e34-4d96-a134-af2e143a7573
91,4,1,1,3,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-a39bfd97-1dc2-46c0-ba77-8a454ccafe08.png," ```pythongraph = {1: [2], 2: [3], 3: [5, 6], 4: [5], 5: [], 6: [1]}```","{1: [2], 2: [3], 3: [5, 6], 4: [5], 5: [], 6: [1]}","{1: [2], 2: [3, 1], 3: [4, 1], 4: [5], 5: [6, 4, 3], 6: [3, 1]}",False,50.0,sans-serif,#fee4b3,1.0,6,512,94c0a272-d442-4926-9a6c-66365e1c8736,a39bfd97-1dc2-46c0-ba77-8a454ccafe08
92,4,2,1,2,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-6d8b0d62-0e34-4d96-a134-af2e143a7573.png," [1, 2, 3, 5, 6, 4]","[1, 2, 3, 5, 6, 4]","[1, 2, 3, 4, 5, 6]",False,66.66666666666666,sans-serif,#fee4b3,1.0,6,512,620b8dd9-2972-4cff-92ff-d47367f65060,6d8b0d62-0e34-4d96-a134-af2e143a7573
93,4,2,1,3,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-4_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-6d8b0d62-0e34-4d96-a134-af2e143a7573.png," [4, 5, 3, 6, 2, 1]","[4, 5, 3, 6, 2, 1]","[1, 2, 3, 4, 5, 6]",False,16.666666666666664,sans-serif,#fee4b3,1.0,6,512,620b8dd9-2972-4cff-92ff-d47367f65060,6d8b0d62-0e34-4d96-a134-af2e143a7573
